weight,stratum,psu,age,sex,race,pregprev,pregprev2
1.8559,101,11030,16,2,1,,
0.4294,101,11030,17,2,,,
1.8559,101,11030,16,2,1,2,3
1.4373,101,11030,17,1,1,3,4
1.4373,101,11030,15,1,1,,
1.4373,101,11030,16,1,1,,
1.4373,101,11030,16,1,1,,
0.406,101,11030,15,1,,1,1
1.4373,101,11030,15,1,1,2,3
1.4373,101,11030,16,1,1,,
1.4373,101,11030,16,1,1,,
1.4373,101,11030,16,1,1,1,1
1.3076,101,11030,16,1,3,3,4
1.8559,101,11030,15,2,1,,
1.8559,101,11030,15,2,1,,
1.7949,101,11030,16,2,2,2,2
1.4373,101,11030,16,1,1,,
1.4373,101,11030,17,1,1,1,1
1.4373,101,11030,15,1,1,3,4
1.9098,101,11030,18,2,1,,
1.9098,101,11030,18,2,1,3,4
1.7949,101,11030,18,2,2,3,4
1.9098,101,11030,18,2,1,,
1.1388,101,11030,17,1,1,3,4
1.1388,101,11030,17,1,1,,
1.1388,101,11030,18,1,1,3,4
1.1388,101,11030,17,1,1,,
1.1388,101,11030,17,1,1,,
1.1388,101,11030,18,1,1,4,5
1.1388,101,11030,18,1,,3,4
1.1388,101,11030,18,1,1,,
1.9098,101,11030,18,2,1,,
1.9098,101,11030,17,2,1,,
1.9098,101,11030,17,2,1,,
1.9098,101,11030,18,2,1,,
1.2953,101,11030,,1,,1,1
0.8931,101,11030,18,1,2,2,2
1.1388,101,11030,18,1,1,1,1
1.1388,101,11030,18,1,1,3,4
1.1388,101,11030,17,1,1,3,4
2.055,101,11030,17,2,1,3,4
2.055,101,11030,17,2,1,3,4
2.055,101,11030,16,2,1,5,6
2.055,101,11030,17,2,1,,
2.055,101,11030,18,2,1,3,4
1.5104,101,11030,15,2,3,1,1
1.8559,101,11030,18,2,1,,
1.8559,101,11030,,2,,,
1.5104,101,11030,17,2,3,,
1.5899,101,11030,17,1,1,,
1.3264,101,11030,12,1,3,,
1.3264,101,11030,12,1,3,,
1.3264,101,11030,12,1,3,,
1.3507,101,11030,17,1,3,,
1.5899,101,11030,17,1,1,,
1.5899,101,11030,17,1,1,,
1.5899,101,11030,17,1,1,,
1.5899,101,11030,17,1,1,,
1.5899,101,11030,16,1,1,,
1.5899,101,11030,17,1,1,2,2
1.5899,101,11030,17,1,1,3,4
1.5899,101,11030,18,1,1,,
1.3264,101,11030,12,1,3,,
1.7171,101,11030,15,2,3,,
1.9541,101,11030,16,2,1,,
1.9541,101,11030,15,2,1,,
1.9541,101,11030,14,2,1,3,4
1.8873,101,11030,15,2,2,,
1.9541,101,11030,15,2,1,,
1.9541,101,11030,14,2,1,,
1.9541,101,11030,15,2,1,,
1.9541,101,11030,16,2,1,,
1.9541,101,11030,14,2,1,,
1.9541,101,11030,14,2,1,,
1.8873,101,11030,15,2,2,,
1.4373,101,11030,16,1,1,3,4
1.4024,101,11030,15,1,1,,
1.4024,101,11030,15,1,1,,
1.4024,101,11030,15,1,1,1,1
1.4024,101,11030,15,1,1,,
1.4024,101,11030,14,1,1,,
1.4024,101,11030,14,1,1,,
1.4024,101,11030,14,1,1,,
1.4024,101,11030,15,1,1,,
1.3264,101,11030,15,1,3,3,4
1.4024,101,11030,14,1,1,,
1.4024,101,11030,14,1,1,,
1.9541,101,11030,15,2,1,,
1.9541,101,11030,15,2,1,2,2
0.2747,112,170000,18,1,2,5,6
0.2747,112,170000,17,1,2,,
0.2747,112,170000,,1,,,
0.2549,112,170000,17,2,2,3,4
0.2747,112,170000,17,1,2,,
0.2883,112,170000,18,1,3,1,1
0.2747,112,170000,18,1,2,3,4
0.2747,112,170000,18,1,2,3,4
0.2747,112,170000,17,1,2,3,4
0.2747,112,170000,18,1,2,,
0.2747,112,170000,18,1,2,4,5
0.2549,112,170000,18,2,2,3,4
0.2747,112,170000,18,1,2,3,4
0.2747,112,170000,17,1,2,4,5
0.0644,112,170000,18,2,,,
0.2747,112,170000,17,1,2,4,5
0.2747,112,170000,18,1,2,3,4
0.2747,112,170000,18,1,2,,
0.2747,112,170000,18,1,2,2,2
0.2747,112,170000,17,1,2,,
0.2747,112,170000,17,1,2,3,4
0.2747,112,170000,17,1,2,2,2
0.2747,112,170000,17,1,2,,
0.4168,112,170000,16,1,2,1,1
0.4168,112,170000,15,1,2,,
0.4294,112,170000,16,2,2,,
0.6713,112,170000,16,2,2,4,5
0.2734,112,170000,17,1,2,3,4
0.2734,112,170000,17,1,2,3,4
0.2734,112,170000,16,1,2,3,4
0.6713,112,170000,16,2,2,3,4
0.4294,112,170000,17,2,2,,
0.4294,112,170000,16,2,2,3,4
0.4294,112,170000,16,2,2,3,4
0.6713,112,170000,17,2,2,3,4
0.4294,112,170000,16,2,2,,
0.4168,112,170000,15,1,2,,
0.4439,112,170000,15,1,,1,1
0.4294,112,170000,15,2,2,,
0.4294,112,170000,16,2,2,4,5
0.4294,112,170000,15,2,2,3,4
0.4294,112,170000,16,2,2,4,5
0.4294,112,170000,15,2,2,3,4
0.1254,112,170000,16,1,,,
0.4168,112,170000,16,1,2,3,4
0.4032,112,170000,15,1,2,3,4
0.4032,112,170000,14,1,2,,
0.9658,112,170000,15,2,2,,
0.4032,112,170000,14,1,2,3,4
0.4032,112,170000,15,1,2,,
0.9658,112,170000,13,2,2,,
0.5169,112,170000,14,1,,,
0.9658,112,170000,15,2,2,3,4
0.9658,112,170000,15,2,2,,
0.4032,112,170000,15,1,2,,
0.4032,112,170000,15,1,2,4,5
0.4032,112,170000,14,1,2,,
0.9658,112,170000,15,2,2,3,4
0.9658,112,170000,15,2,2,3,4
0.4032,112,170000,14,1,2,,
0.4032,112,170000,15,1,2,3,4
0.4032,112,170000,15,1,2,,
0.4129,112,170000,15,1,3,3,4
0.4032,112,170000,15,1,2,,
0.4032,112,170000,15,1,2,,
0.2734,112,170000,16,1,2,,
0.4168,112,170000,15,1,2,3,4
0.2549,112,170000,18,2,2,,
0.2549,112,170000,18,2,2,4,5
0.2549,112,170000,18,2,2,3,4
0.2747,112,170000,18,1,2,,
0.4366,112,170000,14,1,1,,
0.2549,112,170000,17,2,2,1,1
0.2549,112,170000,18,2,2,3,4
0.2549,112,170000,18,2,2,3,4
0.2549,112,170000,18,2,2,3,4
0.2549,112,170000,18,2,2,,
0.2549,112,170000,18,2,2,3,4
0.4168,112,170000,16,1,2,,
0.6713,112,170000,17,2,2,3,4
0.6713,112,170000,17,2,2,1,1
0.2734,112,170000,17,1,2,1,1
0.2734,112,170000,16,1,2,,
0.2734,112,170000,17,1,2,1,1
0.2885,112,170000,16,1,3,,
0.6713,112,170000,17,2,2,3,4
0.6713,112,170000,17,2,2,3,4
0.2734,112,170000,17,1,2,3,4
0.2734,112,170000,17,1,2,,
0.2747,112,170000,18,1,2,3,4
0.2549,112,170000,17,2,2,3,4
0.2549,112,170000,18,2,2,3,4
0.2549,112,170000,17,2,,,
0.2747,112,170000,18,1,2,,
0.2747,112,170000,18,1,2,,
0.2548,112,170000,12,2,3,,
0.2549,112,170000,18,2,2,3,4
0.4294,112,170000,16,2,2,3,4
0.2734,112,170000,17,1,2,,
0.4439,112,170000,17,1,,2,2
0.4168,112,170000,15,1,2,,
0.4168,112,170000,16,1,2,,
0.4168,112,170000,15,1,2,,
0.4168,112,170000,16,1,2,,
0.4168,112,170000,15,1,2,,
0.4294,112,170000,15,2,2,3,4
0.4168,112,170000,16,1,2,,
0.4168,112,170000,15,1,2,,
0.4294,112,170000,16,2,2,3,4
0.1027,112,170000,16,2,,3,4
0.4168,112,170000,16,1,2,2,2
0.2734,112,170000,17,1,2,,
0.2734,112,170000,17,1,2,4,5
0.2734,112,170000,17,1,2,3,4
0.2734,112,170000,17,1,2,3,4
0.2734,112,170000,17,1,2,,
0.2734,112,170000,17,1,2,,
0.2734,112,170000,17,1,2,4,5
0.2734,112,170000,17,1,2,,
0.2734,112,170000,17,1,2,3,4
0.2734,112,170000,16,1,2,,
0.2734,112,170000,17,1,2,3,4
0.2734,112,170000,17,1,2,1,1
0.2734,112,170000,16,1,2,1,1
0.2734,112,170000,17,1,2,3,4
0.2734,112,170000,17,1,2,2,2
0.2734,112,170000,17,1,2,3,4
0.4294,112,170000,16,2,2,3,4
0.4168,112,170000,16,1,2,1,1
0.6713,112,170000,16,2,2,3,4
0.6713,112,170000,16,2,2,5,6
0.6105,112,170000,17,2,3,3,4
0.2734,112,170000,17,1,2,,
0.4032,112,170000,14,1,2,,
0.4032,112,170000,15,1,2,,
0.4032,112,170000,15,1,2,,
0.4032,112,170000,14,1,2,,
0.4129,112,170000,16,1,3,,
0.9658,112,170000,15,2,2,,
0.4168,112,170000,16,1,2,3,4
0.4294,112,170000,16,2,2,3,4
0.4294,112,170000,16,2,2,,
0.4168,112,170000,15,1,2,,
0.4294,112,170000,15,2,2,3,4
0.4294,112,170000,17,2,2,3,4
0.4168,112,170000,16,1,2,1,1
0.4168,112,170000,17,1,2,,
0.1254,112,170000,16,1,,,
0.4038,112,170000,15,1,3,,
0.9658,112,170000,14,2,2,,
0.4032,112,170000,15,1,,,
0.4032,112,170000,16,1,2,2,3
0.9658,112,170000,15,2,2,,
0.9658,112,170000,15,2,2,1,1
0.9658,112,170000,15,2,2,,
0.9658,112,170000,15,2,2,,
0.9658,112,170000,15,2,2,,
0.4032,112,170000,14,1,2,3,4
0.4032,112,170000,15,1,2,3,4
0.4032,112,170000,14,1,2,,
0.4032,112,170000,16,1,2,1,1
0.4032,112,170000,15,1,2,,
7.8431,201,551000,15,1,1,,
6.327,201,551000,17,1,1,2,3
6.327,201,551000,16,1,1,2,3
3.1173,201,551000,17,1,1,,
6.5799,201,551000,17,2,1,,
3.0495,201,551000,18,2,1,2,2
6.5799,201,551000,17,2,1,1,1
8.1301,201,551000,15,2,1,,
0.3252,204,481000,15,2,1,,
0.3252,204,481000,15,2,1,,
0.176,204,481000,14,2,3,3,4
0.2337,204,481000,17,1,1,,
0.2337,204,481000,17,1,1,,
0.1811,204,481000,17,1,3,,
0.2744,214,60370,17,2,2,3,4
0.2744,214,60370,18,2,,,
0.2744,214,60370,18,2,2,,
0.2744,214,60370,18,2,3,,
0.2744,214,60370,18,2,2,,
0.2744,214,60370,18,2,2,4,5
0.2744,214,60370,17,2,2,4,5
0.2744,214,60370,17,2,2,3,4
0.2744,214,60370,18,2,2,,
0.2495,214,60370,17,1,2,,
0.2495,214,60370,17,1,2,4,5
0.2495,214,60370,17,1,,,
0.2744,214,60370,17,2,2,,
0.2819,214,60370,16,2,2,,
0.2819,214,60370,17,2,3,,
0.2819,214,60370,16,2,3,,
0.2819,214,60370,16,2,2,3,4
0.2819,214,60370,16,2,2,,
0.2819,214,60370,16,2,2,,
0.2819,214,60370,17,2,2,,
0.2819,214,60370,17,2,3,,
0.2819,214,60370,16,2,2,,
0.3843,214,60370,16,1,3,,
0.3843,214,60370,16,1,2,,
0.1815,214,60370,14,2,2,,
0.1815,214,60370,14,2,2,,
0.1815,214,60370,14,2,,,
0.1815,214,60370,14,2,2,,
0.1815,214,60370,14,2,2,,
0.1815,214,60370,15,1,2,,
0.1815,214,60370,14,1,2,,
0.1815,214,60370,14,1,2,,
0.1815,214,60370,15,1,2,,
0.1815,214,60370,14,1,2,,
0.1815,214,60370,14,1,2,,
0.1815,214,60370,14,1,2,,
0.1815,214,60370,14,1,,,
0.1815,214,60370,15,1,2,,
0.1815,214,60370,16,2,2,1,1
0.3231,214,60370,15,2,2,3,4
0.3231,214,60370,15,2,3,3,4
0.3231,214,60370,15,2,2,3,4
0.3231,214,60370,15,2,2,,
0.3231,214,60370,15,2,,,
0.3231,214,60370,15,2,2,3,4
0.2154,214,60370,15,1,2,,
0.2154,214,60370,15,1,2,,
0.2154,214,60370,16,1,2,3,4
0.2154,214,60370,15,1,2,,
0.3843,214,60370,18,1,,,
0.2154,214,60370,16,1,3,3,4
0.6182,212,40130,15,2,1,,
0.7043,212,40130,15,1,2,,
0.708,212,40130,15,1,1,,
0.6182,212,40130,15,2,1,,
0.6328,212,40130,16,2,3,1,1
0.6182,212,40130,15,2,1,,
0.6182,212,40130,15,2,1,,
0.6182,212,40130,15,2,1,,
0.6696,212,40130,14,1,3,,
0.7501,212,40130,16,1,1,,
0.6696,212,40130,14,1,3,,
0.6182,212,40130,15,2,1,,
0.6696,212,40130,15,1,3,,
0.6182,212,40130,15,2,1,,
0.6539,212,40130,15,1,,,
0.6182,212,40130,15,2,1,,
0.708,212,40130,14,1,1,,
0.7775,212,40130,16,2,1,3,4
0.6182,212,40130,15,2,1,,
0.6696,212,40130,15,1,3,,
0.8382,212,40130,14,1,,,
0.6182,212,40130,15,2,,1,1
0.6182,212,40130,16,2,1,,
0.525,212,40130,14,2,,,
0.6182,212,40130,15,2,1,5,6
0.4389,212,40130,15,1,3,,
0.708,212,40130,14,1,,,
0.3604,212,40130,18,1,3,,
0.4377,212,40130,18,1,1,,
0.4377,212,40130,17,1,1,,
0.4972,212,40130,17,2,1,,
0.4377,212,40130,17,1,1,,
0.4377,212,40130,17,1,1,,
0.3893,212,40130,18,2,2,,
0.4972,212,40130,18,2,1,,
0.3892,212,40130,18,2,3,,
0.4972,212,40130,18,2,1,,
0.3893,212,40130,17,2,2,,
0.3604,212,40130,18,1,3,,
0.3893,212,40130,18,2,2,,
0.4377,212,40130,17,1,1,,
0.4972,212,40130,18,2,1,,
0.3604,212,40130,17,1,3,,
0.4972,212,40130,18,2,1,,
0.4377,212,40130,18,1,1,,
0.4972,212,40130,18,2,,,
0.4377,212,40130,17,1,1,,
0.4519,212,40130,17,2,,,
0.4972,212,40130,17,2,1,,
0.3604,212,40130,18,1,3,,
0.3604,212,40130,18,1,3,,
0.3892,212,40130,18,2,3,,
0.3892,212,40130,17,2,3,,
0.4519,212,40130,18,2,,,
0.6696,212,40130,18,1,3,,
0.4377,212,40130,18,1,1,,
0.9541,212,40130,16,2,1,,
0.7775,212,40130,15,2,1,,
0.6328,212,40130,16,2,3,,
0.7501,212,40130,16,1,1,,
0.6824,212,40130,15,1,3,,
0.7501,212,40130,16,1,1,,
0.7775,212,40130,15,2,1,3,4
0.7501,212,40130,17,1,1,,
0.7501,212,40130,16,1,1,,
0.7962,212,40130,,,,,
0.74,212,40130,16,2,,,
0.8754,212,40130,16,2,2,,
0.3604,212,40130,18,1,3,3,4
0.4389,212,40130,18,1,3,,
0.4377,212,40130,18,1,1,,
0.9541,212,40130,17,2,1,,
0.7775,212,40130,16,2,1,,
0.6824,212,40130,16,1,3,,
0.4389,212,40130,17,1,3,1,1
0.9336,212,40130,17,2,,,
0.5167,212,40130,17,1,1,,
0.9541,212,40130,17,2,1,1,1
0.3892,212,40130,16,2,3,,
0.8754,212,40130,17,2,2,,
0.5167,212,40130,17,1,1,,
0.5167,212,40130,16,1,,,
0.1581,212,40130,17,1,,,
0.4389,212,40130,17,1,3,,
0.5167,212,40130,17,1,,,
0.4377,212,40130,17,1,,,
0.5167,212,40130,15,1,1,,
0.4389,212,40130,17,1,3,,
0.5167,212,40130,17,1,1,,
0.5167,212,40130,16,1,1,,
0.5167,212,40130,17,1,1,,
0.5167,212,40130,17,1,1,,
0.5167,212,40130,15,1,1,,
0.5167,212,40130,17,1,1,,
0.9541,212,40130,17,2,1,,
0.5167,212,40130,17,1,1,,
0.4389,212,40130,17,1,3,,
0.9541,212,40130,17,2,1,,
0.5167,212,40130,16,1,1,,
0.4234,203,350000,14,2,1,,
0.128,203,350000,15,2,,,
0.3721,203,350000,15,2,3,,
0.4234,203,350000,16,2,1,,
0.3596,203,350000,15,2,,,
0.4234,203,350000,15,2,1,,
0.3721,203,350000,14,2,3,,
0.3721,203,350000,15,2,3,,
0.6519,203,350000,15,1,2,,
0.6675,203,350000,16,1,3,,
0.4234,203,350000,15,2,1,,
0.3721,203,350000,14,2,3,,
0.4234,203,350000,14,2,1,,
0.4234,203,350000,15,2,1,,
0.3721,203,350000,14,2,3,1,1
0.6675,203,350000,14,1,3,2,2
0.7058,203,350000,15,1,1,,
0.7058,203,350000,14,1,1,,
0.7058,203,350000,15,1,1,3,4
0.6675,203,350000,15,1,3,3,4
0.4089,203,350000,15,2,2,,
0.4234,203,350000,15,2,,3,4
0.4234,203,350000,15,2,1,3,4
0.3721,203,350000,15,2,3,3,4
0.4234,203,350000,15,2,1,,
0.5152,203,350000,16,2,1,,
0.4193,203,350000,15,2,3,3,4
0.5152,203,350000,16,2,1,,
0.4193,203,350000,15,2,3,,
0.5152,203,350000,16,2,1,,
0.4904,203,350000,16,2,,,
0.4193,203,350000,16,2,3,,
0.4193,203,350000,16,2,3,2,2
0.5152,203,350000,15,2,1,,
0.5152,203,350000,16,2,1,2,2
0.5278,203,350000,17,1,1,,
0.5152,203,350000,16,2,1,,
0.5649,203,350000,16,1,,,
0.4568,203,350000,16,1,3,1,1
0.5649,203,350000,15,1,,,
0.4568,203,350000,16,1,3,,
0.5021,203,350000,16,1,1,,
0.5021,203,350000,15,1,1,4,5
0.4983,203,350000,15,2,,4,5
0.4193,203,350000,16,2,3,3,4
0.4484,203,350000,16,1,3,2,2
0.4484,203,350000,16,1,3,,
0.4484,203,350000,18,1,3,,
0.3514,203,350000,16,2,3,,
0.3514,203,350000,17,2,3,,
0.3514,203,350000,17,2,3,,
0.4663,203,350000,18,2,1,5,6
0.3514,203,350000,16,2,3,,
0.4211,203,350000,17,2,1,,
0.3514,203,350000,17,2,3,,
0.4211,203,350000,17,2,1,,
0.3514,203,350000,17,2,3,,
0.3514,203,350000,17,2,3,4,5
0.3514,203,350000,16,2,3,,
0.3924,203,350000,18,1,3,,
0.1418,203,350000,12,1,,,
0.4249,203,350000,18,1,,,
0.9031,203,350000,17,1,,,
0.4766,203,350000,18,1,1,,
0.4484,203,350000,17,1,3,3,4
0.5021,203,350000,15,1,1,,
0.4663,203,350000,18,2,1,3,4
0.4211,203,350000,17,2,1,,
0.365,203,350000,17,2,3,,
0.4211,203,350000,16,2,1,1,1
0.365,203,350000,18,2,3,,
0.365,203,350000,18,2,3,,
0.4484,203,350000,16,1,3,,
0.365,203,350000,,2,,3,4
0.4663,203,350000,18,2,1,,
0.365,203,350000,17,2,3,,
0.4663,203,350000,18,2,1,2,2
0.4211,203,350000,17,2,1,2,2
0.4663,203,350000,18,2,,3,4
0.4766,203,350000,18,1,1,5,6
0.4211,203,350000,17,2,,,
0.365,203,350000,17,2,3,,
0.365,203,350000,17,2,3,3,4
0.4663,203,350000,18,2,1,,
0.4484,203,350000,17,1,,,
0.5278,203,350000,16,1,1,,
0.4766,203,350000,17,1,1,2,2
1.3285,103,371000,18,1,2,,
1.3285,103,371000,17,1,2,,
1.3285,103,371000,16,1,2,3,4
1.3285,103,371000,17,1,2,,
1.3285,103,371000,17,1,2,4,5
1.3285,103,371000,16,1,2,,
1.716,103,371000,16,2,1,,
1.5744,103,371000,17,2,2,3,4
1.5744,103,371000,18,2,2,3,4
1.5744,103,371000,17,2,2,3,4
1.5744,103,371000,17,2,2,,
1.716,103,371000,16,2,1,3,4
1.138,103,371000,18,1,2,,
0.5926,103,371000,18,2,2,2,3
0.5926,103,371000,18,2,2,3,4
0.5926,103,371000,17,2,2,2,3
0.5926,103,371000,18,2,2,3,4
0.7568,103,371000,18,2,1,,
0.1497,103,371000,18,2,,3,4
0.5926,103,371000,18,2,2,3,4
0.5926,103,371000,18,2,2,2,2
0.5926,103,371000,18,2,2,1,1
0.7568,103,371000,17,2,1,,
0.7568,103,371000,18,2,,3,4
0.7568,103,371000,17,2,1,,
1.1946,103,371000,16,1,3,,
1.138,103,371000,18,1,2,3,4
1.4511,103,371000,18,1,1,3,4
1.4511,103,371000,17,1,1,3,4
1.6791,103,371000,17,2,,1,1
2.8591,103,371000,15,1,1,,
2.6846,103,371000,15,1,2,,
2.6846,103,371000,17,1,2,,
0.8076,103,371000,16,1,,,
0.9147,103,371000,14,1,2,,
0.9904,103,371000,15,1,1,,
0.9147,103,371000,14,1,2,,
0.9904,103,371000,14,1,1,,
0.9904,103,371000,15,1,1,,
0.9147,103,371000,15,1,2,,
0.9904,103,371000,14,1,1,,
0.9904,103,371000,14,1,1,,
1.138,103,371000,,1,,1,1
0.9147,103,371000,15,1,2,,
0.9147,103,371000,14,1,2,,
0.9147,103,371000,15,1,2,,
0.9904,103,371000,14,1,1,,
0.9904,103,371000,15,1,1,,
0.9147,103,371000,16,1,2,,
0.9147,103,371000,15,1,2,,
1.9172,103,371000,14,2,1,,
1.8517,103,371000,15,2,2,,
1.9172,103,371000,15,2,1,,
1.8517,103,371000,14,2,2,,
1.9172,103,371000,15,2,1,,
1.9172,103,371000,15,2,1,3,4
1.8517,103,371000,15,2,2,,
2.9637,103,371000,16,2,1,,
1.9172,103,371000,14,2,1,,
0.3557,113,133000,15,2,2,,
0.1909,113,133000,17,1,2,,
0.2388,113,133000,17,2,2,3,4
0.2388,113,133000,18,2,2,4,5
0.2388,113,133000,17,2,2,,
0.2388,113,133000,18,2,2,3,4
0.2388,113,133000,17,2,2,3,4
0.2388,113,133000,18,2,2,3,4
0.2388,113,133000,17,2,2,3,4
0.2388,113,133000,18,2,2,,
0.2388,113,133000,18,2,2,,
0.2388,113,133000,17,2,2,4,5
0.2388,113,133000,18,2,2,,
0.2388,113,133000,18,2,2,3,4
0.1909,113,133000,17,1,2,1,1
0.1909,113,133000,18,1,2,,
0.1909,113,133000,18,1,2,3,4
0.1909,113,133000,18,1,2,,
0.3066,113,133000,17,1,2,3,4
0.2435,113,133000,17,1,1,,
0.3066,113,133000,17,1,2,2,2
0.1909,113,133000,17,1,2,,
0.1909,113,133000,18,1,2,,
0.1909,113,133000,18,1,2,3,4
0.076,113,133000,18,1,,,
0.1909,113,133000,17,1,2,3,4
0.1909,113,133000,17,1,2,,
0.2435,113,133000,17,1,1,4,5
0.1909,113,133000,17,1,2,3,4
0.076,113,133000,18,1,,,
0.2004,113,133000,17,1,3,,
0.3066,113,133000,17,1,2,4,5
0.6516,113,133000,17,1,,2,2
0.1909,113,133000,17,1,2,,
0.3066,113,133000,17,1,2,,
0.3066,113,133000,16,1,2,3,4
0.3066,113,133000,17,1,2,,
0.3066,113,133000,16,1,2,,
0.3066,113,133000,16,1,2,4,5
0.3066,113,133000,16,1,2,,
0.3066,113,133000,16,1,2,3,4
0.3066,113,133000,17,1,2,3,4
0.3808,113,133000,17,1,1,3,4
0.2274,113,133000,17,2,2,3,4
0.2274,113,133000,16,2,2,,
0.2068,113,133000,17,2,3,4,5
0.2274,113,133000,17,2,2,4,5
0.2425,113,133000,16,2,,3,4
0.2274,113,133000,17,2,2,,
0.2274,113,133000,17,2,2,5,6
0.2274,113,133000,16,2,2,,
0.2274,113,133000,16,2,2,3,4
0.2274,113,133000,17,2,2,,
0.2274,113,133000,17,2,2,,
0.2274,113,133000,16,2,2,4,5
0.2274,113,133000,16,2,2,,
0.2274,113,133000,16,2,2,,
0.2274,113,133000,17,2,2,3,4
0.2274,113,133000,16,2,2,3,4
0.2274,113,133000,17,2,2,,
0.3557,113,133000,16,2,2,3,4
0.3557,113,133000,15,2,2,,
0.2993,113,133000,15,2,3,,
0.2274,113,133000,16,2,2,,
0.3557,113,133000,17,2,2,3,4
0.2388,113,133000,18,2,2,3,4
0.3557,113,133000,15,2,2,,
0.3557,113,133000,15,2,2,,
0.3557,113,133000,15,2,2,,
0.2274,113,133000,16,2,2,,
0.3557,113,133000,15,2,2,,
0.3557,113,133000,16,2,2,3,4
0.3557,113,133000,16,2,2,3,4
0.3557,113,133000,16,2,2,,
0.2274,113,133000,18,2,2,,
0.3557,113,133000,15,2,2,3,4
0.3557,113,133000,15,2,2,3,4
0.3557,113,133000,15,2,2,,
0.3557,113,133000,15,2,2,,
0.4836,113,133000,15,1,3,,
0.4836,113,133000,15,1,3,,
0.4991,113,133000,15,1,2,,
0.4991,113,133000,15,1,2,,
0.4991,113,133000,15,1,2,3,4
0.5979,113,133000,16,1,,4,5
0.4991,113,133000,16,1,2,,
0.4991,113,133000,16,1,2,,
0.76,113,133000,14,2,2,,
0.6683,113,133000,15,2,,3,4
0.76,113,133000,15,2,2,,
0.76,113,133000,16,2,2,3,4
0.76,113,133000,14,2,2,,
0.76,113,133000,15,2,2,,
0.76,113,133000,15,2,2,1,1
0.3557,113,133000,16,2,2,2,2
0.7013,113,133000,15,1,2,3,4
0.7013,113,133000,14,1,2,,
0.7013,113,133000,15,1,2,,
0.1912,113,133000,15,1,,,
0.4991,113,133000,17,1,2,3,4
0.4991,113,133000,15,1,,,
0.7013,113,133000,15,1,2,,
0.7013,113,133000,16,1,2,1,1
0.7013,113,133000,14,1,2,,
0.7013,113,133000,15,1,2,3,4
3.1122,112,120000,16,2,1,,
2.5328,112,120000,16,2,3,,
2.5328,112,120000,16,2,3,,
2.5328,112,120000,15,2,3,,
0.7783,112,120000,16,1,3,,
0.7783,112,120000,16,1,3,,
0.7783,112,120000,16,1,3,,
0.7783,112,120000,16,1,3,,
0.7783,112,120000,15,1,3,,
0.8033,112,120000,16,1,,,
0.8555,112,120000,16,1,1,3,4
0.7783,112,120000,16,1,3,,
0.7783,112,120000,16,1,3,,
0.8555,112,120000,16,1,1,3,4
0.7783,112,120000,16,1,3,,
1.3426,112,120000,16,1,,2,2
0.7783,112,120000,16,1,3,,
0.7783,112,120000,15,1,3,,
0.9625,112,120000,15,1,,4,5
0.8555,112,120000,15,1,1,,
0.8555,112,120000,16,1,1,,
0.8555,112,120000,15,1,1,,
1.3426,112,120000,18,1,3,,
1.5804,112,120000,16,1,1,,
1.3426,112,120000,18,1,3,,
1.3426,112,120000,16,1,3,3,4
1.5804,112,120000,17,1,1,,
1.3426,112,120000,16,1,3,3,4
0.8008,112,120000,16,2,3,5,6
0.9597,112,120000,16,2,1,3,4
0.8008,112,120000,16,2,3,4,5
0.9597,112,120000,17,2,1,,
0.798,112,120000,17,2,3,3,4
0.8008,112,120000,16,2,3,3,4
0.9597,112,120000,16,2,1,,
0.9597,112,120000,17,2,1,,
0.9597,112,120000,16,2,1,,
0.8008,112,120000,16,2,3,3,4
0.8008,112,120000,16,2,3,,
0.8008,112,120000,16,2,3,,
0.9597,112,120000,17,2,1,,
0.8008,112,120000,17,2,3,,
0.8008,112,120000,16,2,3,,
0.8008,112,120000,16,2,3,3,4
0.9176,112,120000,18,1,3,,
0.9176,112,120000,18,1,3,3,4
0.798,112,120000,18,2,3,,
0.798,112,120000,17,2,3,,
0.9266,112,120000,18,2,,,
0.798,112,120000,17,2,3,3,4
0.798,112,120000,18,2,3,2,2
0.7983,112,120000,18,2,2,3,4
1.0195,112,120000,18,2,1,3,4
0.798,112,120000,18,2,3,3,4
0.798,112,120000,18,2,3,3,4
0.798,112,120000,18,2,3,,
0.9176,112,120000,18,1,3,4,5
0.9176,112,120000,18,1,3,,
0.9176,112,120000,18,1,3,4,5
0.9176,112,120000,17,1,3,3,4
1.1146,112,120000,17,1,1,,
1.1146,112,120000,17,1,1,2,2
1.1146,112,120000,18,1,1,2,3
0.9176,112,120000,18,1,3,5,6
0.9176,112,120000,18,1,3,3,4
1.1999,112,120000,14,2,3,,
1.3655,112,120000,15,2,1,,
1.1999,112,120000,14,2,3,,
1.7038,112,120000,14,1,3,,
1.8014,112,120000,15,1,1,,
1.7038,112,120000,15,1,3,,
1.8014,112,120000,15,1,1,,
1.7038,112,120000,14,1,3,,
1.7038,112,120000,15,1,3,,
1.7038,112,120000,14,1,3,,
1.7038,112,120000,16,1,3,,
1.1999,112,120000,15,2,3,,
1.1999,112,120000,15,2,3,,
1.1999,112,120000,15,2,3,,
3.1122,112,120000,16,2,1,,
1.1999,112,120000,14,2,3,,
1.3655,112,120000,14,2,1,,
1.1999,112,120000,15,2,3,,
1.1999,112,120000,14,2,3,5,6
1.1999,112,120000,16,2,3,3,4
1.3188,112,120000,15,2,2,,
