WEIGHT,STRATUM,PSU,age,sex,race,pregprev,pregprev2
0.5497,101,11170,16,2,1,,
0.3811,101,11170,18,2,3,,
0.4238,101,11170,16,1,3,,
0.4238,101,11170,17,1,3,,
0.5497,101,11170,18,2,1,,
0.6113,101,11170,16,1,1,,
0.5497,101,11170,16,2,1,,
0.8327,101,11170,18,1,1,2,2
0.6113,101,11170,17,1,1,,
0.3811,101,11170,17,2,3,,
0.5497,101,11170,16,2,1,,
0.5704,101,11170,16,1,2,,
0.5497,101,11170,16,2,1,,
0.513,101,11170,17,2,2,,
0.4238,101,11170,17,1,3,,
0.513,101,11170,16,2,2,,
0.4238,101,11170,17,1,3,,
0.6113,101,11170,17,1,1,,
0.513,101,11170,17,2,2,,
0.6113,101,11170,17,1,1,5,6
0.6113,101,11170,17,1,1,,
0.4207,101,11170,16,2,,,
0.5497,101,11170,17,2,1,,
0.4238,101,11170,17,1,3,2,2
0.6113,101,11170,16,1,1,3,4
0.7848,101,11170,14,1,1,,
0.7848,101,11170,14,,1,,
0.5729,101,11170,15,1,3,,
0.4803,101,11170,14,2,2,,
0.3685,101,11170,18,2,3,,
0.3685,101,11170,15,2,3,,
0.7465,101,11170,14,1,2,,
0.5729,101,11170,14,1,3,,
0.3685,101,11170,15,2,3,,
0.5049,101,11170,15,2,1,,
0.7465,101,11170,15,1,2,,
0.5049,101,11170,14,2,1,5,6
0.5049,101,11170,14,2,1,,
0.6735,101,11170,16,1,1,,
0.3685,101,11170,15,2,3,,
0.3685,101,11170,14,2,3,,
0.5049,101,11170,15,2,1,,
0.4978,101,11170,14,1,,,
0.5049,101,11170,15,2,1,3,4
0.7848,101,11170,14,1,1,3,4
0.7848,101,11170,14,1,1,,
0.7848,101,11170,15,1,1,,
0.5049,101,11170,15,2,1,,
0.4803,101,11170,14,2,2,,
0.8112,101,11170,17,2,1,,
0.8327,101,11170,18,1,1,3,4
0.8112,101,11170,17,2,1,,
0.8327,101,11170,18,1,1,2,2
0.8112,101,11170,18,2,1,,
0.8327,101,11170,18,1,1,2,2
0.8327,101,11170,18,1,1,3,4
0.8327,101,11170,17,1,1,1,1
0.8327,101,11170,18,1,1,,
0.5104,101,11170,17,1,3,,
0.8112,101,11170,18,2,1,3,4
0.8292,101,11170,17,2,2,,
0.8112,101,11170,18,2,1,,
0.4972,101,11170,18,2,3,3,4
0.4972,101,11170,17,2,3,,
0.8327,101,11170,18,1,1,3,4
0.8112,101,11170,18,2,1,2,2
0.3798,101,11170,16,2,3,,
0.3798,101,11170,15,2,3,,
0.522,101,11170,17,2,1,,
0.6735,101,11170,16,1,1,,
0.49,101,11170,16,1,3,,
0.522,101,11170,16,2,1,,
0.3798,101,11170,16,2,3,,
0.3798,101,11170,15,2,3,,
0.6735,101,11170,15,1,1,3,4
0.3798,101,11170,16,2,3,,
0.6144,101,11170,16,1,2,,
0.49,101,11170,15,1,3,,
0.3798,101,11170,16,2,3,,
0.3798,101,11170,16,2,3,,
0.3798,101,11170,16,2,3,,
0.6735,101,11170,15,1,1,,
0.6735,101,11170,15,1,1,,
0.6735,101,11170,15,1,1,3,4
0.2299,101,11170,16,2,,,
0.49,101,11170,16,1,3,,
0.3798,101,11170,15,2,3,3,4
0.6735,101,11170,16,1,1,3,4
0.3798,101,11170,16,2,3,,
0.49,101,11170,16,1,3,3,4
0.3798,101,11170,17,2,3,,
0.3177,101,11170,16,2,,,
0.6735,101,11170,15,1,1,3,4
0.3798,101,11170,16,2,3,,
0.2608,104,50770,17,1,2,,
0.2608,104,50770,17,1,2,,
0.2608,104,50770,17,1,2,2,2
0.2608,104,50770,17,1,2,,
0.2829,104,50770,17,2,2,,
0.2608,104,50770,16,1,2,,
0.2608,104,50770,17,1,2,3,4
0.2608,104,50770,17,1,2,,
0.2608,104,50770,16,1,2,,
0.2608,104,50770,17,1,2,1,1
0.1014,104,50770,16,2,,,
0.4958,104,50770,16,2,2,,
0.4958,104,50770,16,2,2,1,1
0.3289,104,50770,15,1,2,,
0.3289,104,50770,16,1,2,,
0.3289,104,50770,15,1,2,3,4
0.4958,104,50770,16,2,2,,
0.3289,104,50770,15,1,2,,
0.4958,104,50770,16,2,,,
0.4958,104,50770,15,2,2,,
0.4958,104,50770,16,2,2,1,1
0.4958,104,50770,16,2,2,,
0.3289,104,50770,15,1,2,,
0.4958,104,50770,16,2,2,,
0.3606,104,50770,15,1,,,
0.3289,104,50770,16,1,2,1,1
0.3289,104,50770,16,1,2,1,1
0.3606,104,50770,16,1,1,2,2
0.3289,104,50770,15,1,2,,
0.3289,104,50770,15,1,2,,
0.4958,104,50770,16,2,2,,
0.2608,104,50770,17,1,2,,
0.2829,104,50770,17,2,2,3,4
0.2829,104,50770,17,2,,,
0.2608,104,50770,17,1,2,,
0.2608,104,50770,16,1,2,,
0.2608,104,50770,16,1,2,1,1
0.2102,104,50770,17,2,3,,
0.3131,104,50770,18,2,2,,
0.3131,104,50770,18,2,2,,
0.3293,104,50770,17,1,2,,
0.3293,104,50770,18,1,2,2,3
0.3131,104,50770,18,2,2,,
0.3293,104,50770,18,1,2,,
0.3221,104,50770,18,1,,1,1
0.3293,104,50770,17,1,2,3,4
0.3293,104,50770,18,1,2,1,1
0.3293,104,50770,18,1,2,5,6
0.3289,104,50770,16,1,2,,
0.3293,104,50770,18,1,2,1,1
0.3131,104,50770,17,2,2,,
0.3131,104,50770,18,2,2,1,1
0.3131,104,50770,18,2,2,,
0.3293,104,50770,18,1,,1,1
0.3293,104,50770,17,1,2,3,4
0.2608,104,50770,16,1,2,,
0.2608,104,50770,17,1,2,,
0.2829,104,50770,16,2,2,,
0.2608,104,50770,17,1,2,2,2
0.2829,104,50770,17,2,2,3,4
0.4715,104,50770,14,2,2,,
0.2972,104,50770,14,1,2,1,1
0.4715,104,50770,15,2,2,,
0.2972,104,50770,14,1,2,,
0.2972,104,50770,14,1,2,,
0.2829,104,50770,16,2,2,,
0.4715,104,50770,15,2,2,,
0.2829,104,50770,,,,,
0.2608,104,50770,16,1,2,,
0.3618,104,50770,14,2,3,,
0.2972,104,50770,15,1,2,2,3
0.4715,104,50770,14,2,2,,
0.2102,104,50770,16,2,3,,
0.2972,104,50770,15,1,2,,
0.4715,104,50770,15,2,2,,
0.4958,104,50770,16,2,2,,
0.2972,104,50770,14,1,2,,
0.2972,104,50770,15,1,2,2,3
0.2972,104,50770,15,1,2,,
0.2972,104,50770,15,1,2,,
0.2972,104,50770,15,1,2,,
0.3125,104,50770,14,1,1,,
0.2972,104,50770,15,1,2,,
0.1785,104,50770,15,2,,,
0.3618,104,50770,15,2,3,,
0.2972,104,50770,15,1,2,2,2
0.2972,104,50770,15,1,2,,
0.4715,104,50770,16,2,2,,
0.4715,104,50770,15,2,2,,
0.4715,104,50770,15,2,2,1,1
0.2972,104,50770,15,1,2,,
0.2972,104,50770,15,1,2,,
0.4715,104,50770,16,2,2,3,4
0.4715,104,50770,14,2,2,,
0.3131,104,50770,17,2,2,,
0.3131,104,50770,18,2,2,,
0.2829,104,50770,18,2,2,,
0.3131,104,50770,18,2,2,,
0.3293,104,50770,18,1,2,,
0.3131,104,50770,18,2,2,3,4
0.3131,104,50770,17,2,2,,
0.3293,104,50770,18,1,2,,
0.3131,104,50770,18,2,2,3,4
0.3131,104,50770,18,2,2,,
0.3293,104,50770,18,1,2,,
0.3293,104,50770,17,1,2,,
0.1878,104,50770,17,2,3,,
0.3293,104,50770,17,1,2,,
0.3293,104,50770,18,1,2,1,1
0.3131,104,50770,18,2,2,5,6
0.3131,104,50770,18,2,2,5,6
0.3131,104,50770,18,2,2,3,4
0.3131,104,50770,17,2,2,1,1
0.2452,103,51190,15,1,3,3,4
0.3359,103,51190,14,1,1,,
0.3359,103,51190,15,1,1,,
0.3359,103,51190,15,1,1,5,6
0.3195,103,51190,14,1,2,,
1.1725,103,51190,14,2,2,,
0.3195,103,51190,15,1,2,,
0.2452,103,51190,15,1,3,,
0.3359,103,51190,14,1,1,,
0.4139,103,51190,17,2,1,,
0.3195,103,51190,15,1,2,,
0.374,103,51190,12,1,3,,
1.2326,103,51190,15,2,1,,
0.3359,103,51190,15,1,1,,
0.2452,103,51190,14,1,3,,
0.374,103,51190,16,1,3,3,4
0.4831,103,51190,16,1,,2,2
0.3349,103,51190,17,1,3,,
0.4466,103,51190,17,2,1,,
0.743,103,51190,16,2,,,
0.743,103,51190,16,2,2,3,4
0.4508,103,51190,16,1,2,,
0.4508,103,51190,17,1,2,,
0.4831,103,51190,17,1,1,4,5
0.4508,103,51190,17,1,2,,
0.4508,103,51190,17,1,2,,
0.523,103,51190,18,1,2,2,3
0.7963,103,51190,16,2,1,,
0.7963,103,51190,17,2,1,,
0.4139,103,51190,17,2,1,2,2
0.4139,103,51190,17,2,1,,
0.4139,103,51190,18,2,1,2,3
0.4139,103,51190,18,2,1,5,6
0.4231,103,51190,17,2,2,,
0.5116,103,51190,17,1,1,,
0.4139,103,51190,17,2,1,2,2
0.2537,103,51190,17,2,3,,
0.3136,103,51190,17,1,3,5,6
0.5116,103,51190,18,1,1,,
0.523,103,51190,17,1,2,,
0.4231,103,51190,17,2,2,,
0.523,103,51190,18,1,2,2,2
0.2852,103,51190,18,2,,,
0.2537,103,51190,17,2,3,1,1
0.3136,103,51190,18,1,3,,
0.5141,103,51190,15,1,1,,
0.4466,103,51190,16,2,1,,
0.469,103,51190,15,1,2,1,1
0.469,103,51190,16,1,2,,
0.469,103,51190,15,1,2,3,4
0.4466,103,51190,16,2,1,,
0.4466,103,51190,16,2,1,3,4
0.5141,103,51190,16,1,1,,
0.5141,103,51190,15,1,1,1,1
0.3249,103,51190,15,2,3,,
0.3249,103,51190,15,2,3,,
0.4074,103,51190,15,2,2,,
0.4074,103,51190,15,2,2,3,4
0.523,103,51190,18,1,2,1,1
0.4466,103,51190,17,2,1,,
0.4074,103,51190,17,2,2,3,4
0.2663,103,51190,12,2,,,
0.4466,103,51190,15,2,1,3,4
0.3249,103,51190,16,2,3,3,4
0.5141,103,51190,16,1,1,,
0.4466,103,51190,16,2,1,3,4
0.5141,103,51190,16,1,1,2,3
0.5141,103,51190,16,1,1,,
0.5141,103,51190,16,1,1,,
0.4466,103,51190,15,,1,3,4
0.4466,103,51190,16,2,,,
0.4466,103,51190,15,2,1,,
0.4466,103,51190,15,2,1,,
0.469,103,51190,15,1,2,,
0.469,103,51190,15,1,2,,
0.469,103,51190,15,1,2,,
0.4466,103,51190,15,2,1,1,1
0.469,103,51190,16,1,2,,
0.5141,103,51190,16,1,1,3,4
0.4466,103,51190,17,2,1,,
0.2537,103,51190,18,2,3,3,4
0.4231,103,51190,18,2,2,,
0.3136,103,51190,18,1,3,,
0.4139,103,51190,18,2,1,4,5
0.5116,103,51190,18,1,1,,
1.2326,103,51190,15,2,1,,
0.3195,103,51190,15,1,,5,6
0.3195,103,51190,14,1,2,,
1.2326,103,51190,14,2,1,,
0.3359,103,51190,15,1,1,3,4
0.3359,103,51190,14,1,1,,
0.3359,103,51190,14,1,1,,
0.3195,103,51190,14,1,2,,
1.2326,103,51190,15,2,1,,
1.2326,103,51190,15,2,1,,
1.2326,103,51190,14,2,1,,
0.3359,103,51190,14,1,1,,
0.5116,103,51190,18,1,1,,
0.5116,103,51190,18,1,1,3,4
0.4231,103,51190,18,2,2,,
0.3526,103,51190,18,1,,,
0.5141,103,51190,15,1,,,
0.4831,103,51190,17,1,1,2,3
0.4139,103,51190,17,2,,,
0.4231,103,51190,17,2,2,2,2
0.5116,103,51190,17,1,1,,
0.523,103,51190,18,1,2,,
0.4139,103,51190,17,2,1,,
0.5116,103,51190,18,1,1,,
0.4139,103,51190,18,2,1,,
0.5116,103,51190,17,1,1,,
0.4139,103,51190,17,2,1,,
0.4231,103,51190,17,2,,3,4
0.5116,103,51190,18,1,1,5,6
0.7963,103,51190,18,2,1,5,6
0.4831,103,51190,17,1,1,,
0.7963,103,51190,16,2,1,1,1
0.7963,103,51190,16,2,,,
0.743,103,51190,16,2,2,,
0.743,103,51190,16,2,2,,
0.4508,103,51190,17,1,2,,
0.4508,103,51190,16,1,2,,
0.8997,103,51190,15,2,3,,
0.3359,103,51190,14,1,1,,
0.4831,103,51190,17,1,1,,
0.4831,103,51190,17,1,1,3,4
0.743,103,51190,16,2,2,2,2
0.3349,103,51190,16,1,3,,
0.4508,103,51190,16,1,2,,
0.4508,103,51190,17,1,2,,
0.4831,103,51190,17,1,1,3,4
0.552,103,51190,17,2,3,,
0.3359,103,51190,14,1,1,3,4
0.3195,103,51190,15,1,2,3,4
0.3359,103,51190,14,1,1,,
0.7819,103,51190,15,2,,,
0.2452,103,51190,14,1,3,,
0.3359,103,51190,15,1,1,,
0.3359,103,51190,14,1,1,,
0.3359,103,51190,14,1,1,,
0.3359,103,51190,14,1,1,,
0.2131,103,51190,15,1,,,
0.3359,103,51190,14,1,1,,
0.3195,103,51190,15,1,2,5,6
0.3195,103,51190,15,1,2,,
0.3195,103,51190,14,1,2,,
1.2326,103,51190,14,2,1,,
0.2349,104,50770,17,1,2,3,4
0.2349,104,50770,17,1,2,,
0.2724,104,50770,17,2,2,2,2
0.3199,104,50770,16,2,2,3,4
0.3199,104,50770,16,2,2,3,4
0.2349,104,50770,17,1,2,,
0.2349,104,50770,16,1,2,,
0.2517,104,50770,17,1,1,5,6
0.2349,104,50770,17,1,2,5,6
0.2349,104,50770,17,1,2,,
0.2517,104,50770,16,1,1,,
0.1949,104,50770,15,2,2,3,4
0.1949,104,50770,16,2,2,,
0.1923,104,50770,15,1,2,,
0.1923,104,50770,16,1,2,,
0.1923,104,50770,16,1,2,,
0.1923,104,50770,16,1,2,,
0.1923,104,50770,16,1,2,,
0.2377,104,50770,17,2,3,,
0.1949,104,50770,16,2,2,,
0.1923,104,50770,17,1,2,,
0.1923,104,50770,16,1,2,,
0.1949,104,50770,15,2,2,,
0.1949,104,50770,16,2,2,1,1
0.1949,104,50770,16,2,2,,
0.1949,104,50770,16,2,2,,
0.1949,104,50770,15,2,2,,
0.1923,104,50770,16,1,2,,
0.1923,104,50770,17,1,2,,
0.1923,104,50770,16,1,2,,
0.1554,104,50770,16,2,3,,
0.1923,104,50770,16,1,2,,
0.3473,104,50770,18,2,2,,
0.3651,104,50770,14,2,,,
0.2457,104,50770,15,1,2,,
0.3473,104,50770,15,2,2,3,4
0.1885,104,50770,15,1,3,,
0.3473,104,50770,14,2,2,,
0.2457,104,50770,15,1,2,,
0.2457,104,50770,15,1,2,,
0.2457,104,50770,15,1,2,,
0.3473,104,50770,14,2,2,3,4
0.3473,104,50770,15,2,2,3,4
0.3473,104,50770,15,2,2,,
0.1334,104,50770,17,1,2,,
0.08,104,50770,18,1,3,,
0.2724,104,50770,17,2,2,,
0.2724,104,50770,18,2,2,,
0.1334,104,50770,18,1,2,,
0.2724,104,50770,17,2,2,,
0.1334,104,50770,17,1,2,,
0.1334,104,50770,18,1,2,,
0.1334,104,50770,18,1,2,,
0.1305,104,50770,17,1,1,1,1
0.1334,104,50770,17,1,2,,
0.1334,104,50770,18,1,2,1,1
0.1334,104,50770,17,1,2,,
0.1334,104,50770,17,1,2,3,4
0.2724,104,50770,18,2,2,,
0.2724,104,50770,18,2,2,,
0.063,104,50770,17,1,,2,2
0.1334,104,50770,18,1,2,3,4
0.1633,104,50770,17,2,3,,
0.2724,104,50770,17,2,2,,
0.2724,104,50770,17,2,2,3,4
0.2724,104,50770,18,2,2,3,4
0.2724,104,50770,18,2,2,3,4
0.2724,104,50770,18,2,,,
0.2665,104,50770,18,2,1,1,1
0.1334,104,50770,18,1,2,,
0.2724,104,50770,18,2,2,,
0.2724,104,50770,17,2,2,3,4
0.1334,104,50770,17,1,2,,
0.2724,104,50770,18,2,2,,
0.2665,104,50770,18,2,1,3,4
0.1334,104,50770,18,1,2,5,6
0.2624,104,50770,17,2,,,
0.3429,104,50770,17,2,1,,
0.1334,104,50770,17,1,2,4,5
0.1334,104,50770,17,1,2,3,4
0.1334,104,50770,17,1,2,,
0.1334,104,50770,18,1,2,2,3
0.1334,104,50770,17,1,2,,
0.1334,104,50770,18,1,2,1,1
0.1334,104,50770,18,1,2,,
0.3199,104,50770,17,2,2,,
0.1334,104,50770,17,1,2,3,4
0.1334,104,50770,18,1,2,2,3
0.1334,104,50770,18,1,2,1,1
0.1334,104,50770,17,1,2,,
0.1633,104,50770,18,2,3,2,2
0.063,104,50770,18,1,,3,4
0.1305,104,50770,18,1,1,2,2
0.1334,104,50770,17,1,2,,
0.2349,104,50770,16,1,2,,
0.2349,104,50770,17,1,2,,
0.2349,104,50770,16,1,2,,
0.2457,104,50770,14,1,2,,
0.3473,104,50770,15,2,2,3,4
0.3473,104,50770,14,2,2,,
0.2457,104,50770,15,1,2,,
0.2457,104,50770,15,1,2,,
0.2457,104,50770,15,1,2,,
0.3651,104,50770,17,2,1,,
0.3473,104,50770,14,2,2,,
0.3473,104,50770,15,2,2,3,4
0.2457,104,50770,14,1,,,
0.2457,104,50770,14,1,2,,
0.2457,104,50770,15,1,2,,
0.2457,104,50770,14,1,2,,
0.2582,104,50770,15,1,1,,
0.2457,104,50770,14,1,2,,
0.2457,104,50770,15,1,2,,
0.2457,104,50770,14,1,2,1,1
0.3473,104,50770,14,2,2,,
0.1949,104,50770,15,2,2,,
0.1923,104,50770,16,1,2,,
0.1923,104,50770,16,1,2,,
0.1923,104,50770,15,1,2,3,4
0.1949,104,50770,16,2,2,,
0.1949,104,50770,16,2,2,3,4
0.1949,104,50770,16,2,2,,
0.1949,104,50770,16,2,2,2,2
0.1949,104,50770,16,2,2,,
0.1923,104,50770,15,1,2,,
0.1949,104,50770,16,2,2,1,1
0.1533,104,50770,16,1,3,,
0.1923,104,50770,16,1,2,,
0.1949,104,50770,16,2,2,,
0.2136,104,50770,16,2,1,1,1
0.1949,104,50770,16,2,2,1,1
0.1923,104,50770,16,1,2,1,1
0.1949,104,50770,16,2,2,,
0.1949,104,50770,16,2,2,,
0.1949,104,50770,16,2,2,,
0.1923,104,50770,16,1,2,5,6
0.1949,104,50770,16,2,2,,
0.2457,104,50770,,,,,
0.2349,104,50770,17,1,2,,
0.3199,104,50770,18,2,2,,
0.2349,104,50770,17,1,,,
0.3199,104,50770,17,2,2,,
0.3199,104,50770,18,2,2,2,2
0.2349,104,50770,17,1,2,,
0.2349,104,50770,16,1,2,,
0.3199,104,50770,16,2,2,1,1
0.2349,104,50770,17,1,2,,
0.2349,104,50770,16,1,2,,
0.2349,104,50770,17,1,2,1,1
0.1745,104,50770,16,1,3,,
0.2349,104,50770,17,1,2,,
0.3199,104,50770,16,2,2,,
0.965,214,60372,16,1,3,3,4
0.965,214,60372,16,1,3,3,4
0.965,214,60372,16,1,3,,
1.0526,214,60372,16,2,3,,
0.965,214,60372,16,1,3,,
0.965,214,60372,16,1,3,,
0.965,214,60372,16,1,3,,
1.0526,214,60372,15,2,3,,
1.0526,214,60372,16,2,3,1,1
1.0526,214,60372,16,2,3,,
1.0526,214,60372,15,2,3,,
1.0526,214,60372,15,2,3,,
1.0526,214,60372,15,2,3,,
0.9044,214,60372,15,2,2,,
1.21,214,60372,15,1,2,,
0.965,214,60372,15,1,3,,
0.965,214,60372,16,1,3,,
0.965,214,60372,15,1,3,,
0.5054,214,60372,18,1,3,3,4
0.811,214,60372,18,2,3,,
1.0526,214,60372,16,2,3,,
0.965,214,60372,16,1,3,1,1
0.965,214,60372,16,1,3,,
1.0526,214,60372,15,2,3,,
0.965,214,60372,16,1,3,,
1.0526,214,60372,16,2,3,,
1.0526,214,60372,16,2,3,3,4
1.0526,214,60372,15,2,3,,
0.965,214,60372,16,1,3,,
0.811,214,60372,17,2,3,,
0.811,214,60372,17,2,3,,
0.6719,214,60372,,,,,
0.5054,214,60372,17,1,3,2,2
0.5054,214,60372,18,1,3,,
0.5054,214,60372,18,1,3,,
0.811,214,60372,17,2,3,,
0.5054,214,60372,17,1,3,,
0.5054,214,60372,18,1,3,3,4
0.5054,214,60372,17,1,3,,
0.811,214,60372,17,2,3,,
0.5054,214,60372,18,1,3,,
0.5054,214,60372,17,1,3,,
0.811,214,60372,18,2,3,2,2
0.5054,214,60372,17,1,3,,
0.5054,214,60372,17,1,3,,
0.5682,214,60372,17,1,,,
0.5054,214,60372,17,1,3,,
0.811,214,60372,18,2,3,2,2
0.5054,214,60372,17,1,3,2,2
0.811,214,60372,18,2,3,,
0.811,214,60372,18,2,3,,
0.811,214,60372,17,2,3,,
0.5054,214,60372,18,1,3,3,4
0.5054,214,60372,17,1,3,,
0.5054,214,60372,18,1,3,,
0.5054,214,60372,17,1,3,,
0.6719,214,60372,16,2,3,3,4
0.811,214,60372,17,2,3,,
0.6719,214,60372,17,2,3,,
0.6719,214,60372,17,2,3,3,4
1.6294,214,60372,16,1,3,,
0.8428,214,60372,18,1,2,,
0.6719,214,60372,17,2,3,,
0.6719,214,60372,17,2,3,,
1.6294,214,60372,16,1,3,3,4
0.7861,214,60372,17,1,,,
0.6719,214,60372,16,2,3,,
1.6294,214,60372,16,1,3,,
0.6719,214,60372,16,2,3,,
0.6719,214,60372,16,2,3,,
1.6294,214,60372,16,1,3,,
0.6719,214,60372,16,2,3,,
0.6719,214,60372,16,2,3,,
0.6719,214,60372,16,2,3,,
0.9695,214,60372,14,1,3,,
0.9456,214,60372,14,2,3,3,4
0.9456,214,60372,15,2,3,,
0.9695,214,60372,15,1,3,,
0.9456,214,60372,15,2,3,,
0.9695,214,60372,15,1,3,,
0.9695,214,60372,15,1,3,,
1.6294,214,60372,16,1,3,,
0.6719,214,60372,17,2,3,,
1.6294,214,60372,16,1,3,,
0.6719,214,60372,17,2,3,,
0.811,214,60372,17,2,3,,
0.6719,214,60372,16,2,3,,
0.9456,214,60372,15,2,3,,
1.2323,214,60372,14,2,2,,
0.9456,214,60372,14,2,3,,
0.9456,214,60372,14,2,3,,
0.9695,214,60372,14,1,3,,
0.9456,214,60372,15,2,3,,
0.9695,214,60372,15,1,3,3,4
0.9695,214,60372,15,1,3,,
0.9456,214,60372,14,2,3,,
0.9695,214,60372,15,1,3,,
0.9456,214,60372,14,2,3,,
0.9456,214,60372,14,2,3,,
0.9695,214,60372,14,1,3,,
0.9695,214,60372,15,1,3,,
0.9695,214,60372,14,1,3,,
0.9456,214,60372,14,2,3,,
0.9456,214,60372,15,2,3,,
0.9456,214,60372,15,2,3,,
0.9695,214,60372,15,1,3,,
0.9695,214,60372,14,1,3,,
0.9695,214,60372,15,1,3,,
1.1931,214,60372,17,2,,,
1.1931,214,60372,17,2,,,
1.4101,214,60372,17,1,1,,
1.4413,214,60372,17,1,2,,
1.0613,214,60372,18,2,3,3,4
1.7315,214,60372,17,2,,,
1.4101,214,60372,18,1,1,,
1.4101,214,60372,17,1,1,,
0.8643,214,60372,17,1,3,,
1.7315,214,60372,18,2,1,2,3
1.7315,214,60372,17,2,1,,
1.7315,214,60372,17,2,1,3,4
0.8643,214,60372,18,1,3,,
1.7315,214,60372,17,2,1,,
1.1931,214,60372,18,2,,,
1.7315,214,60372,17,2,1,,
1.7315,214,60372,17,2,1,4,5
1.4413,214,60372,18,1,2,1,1
1.7315,214,60372,17,2,1,,
1.4101,214,60372,17,1,1,,
0.9716,214,60372,17,1,,,
0.9716,214,60372,18,1,,,
1.4101,214,60372,17,1,1,,
1.4101,214,60372,17,1,,3,4
0.9716,214,60372,17,1,,,
1.4101,214,60372,17,1,1,,
0.9716,214,60372,18,1,,2,2
0.8643,214,60372,17,1,3,3,4
1.0613,214,60372,18,2,3,,
1.1505,214,60372,17,2,1,2,2
1.3686,214,60372,16,1,1,,
1.1505,214,60372,16,2,1,,
1.1505,214,60372,17,2,1,,
1.1505,214,60372,16,2,1,,
1.1505,214,60372,17,2,1,,
0.7976,214,60372,17,2,3,,
0.9488,214,60372,16,1,3,,
0.4577,214,60372,16,1,,,
1.3686,214,60372,16,1,1,,
1.1505,214,60372,16,2,1,,
1.0475,214,60372,16,1,,5,6
1.3686,214,60372,17,1,1,5,6
0.9488,214,60372,16,1,3,3,4
1.1505,214,60372,17,2,1,,
1.3686,214,60372,16,1,1,,
0.9488,214,60372,16,1,3,,
1.3686,214,60372,16,1,1,,
1.1505,214,60372,16,2,1,,
1.0475,214,60372,16,1,,,
0.7976,214,60372,17,2,3,3,4
0.7976,214,60372,16,2,3,,
0.3848,214,60372,16,2,,3,4
0.7976,214,60372,16,2,3,,
1.3686,214,60372,16,1,1,1,1
1.1505,214,60372,17,2,1,,
1.0475,214,60372,17,1,,,
1.1505,214,60372,16,2,1,,
1.3686,214,60372,17,1,1,,
0.9488,214,60372,17,1,3,,
1.1505,214,60372,16,2,1,3,4
1.1505,214,60372,17,2,1,,
0.7976,214,60372,16,2,3,,
1.3686,214,60372,16,1,1,,
1.4019,214,60372,15,1,,,
0.9765,214,60372,14,2,,,
0.9765,214,60372,14,2,,,
1.5394,214,60372,14,2,1,,
1.4644,214,60372,14,2,2,,
1.4644,214,60372,14,2,2,,
2.21,214,60372,15,1,1,,
1.6131,214,60372,15,1,3,,
1.6131,214,60372,14,1,3,3,4
2.21,214,60372,14,1,1,,
2.21,214,60372,14,1,1,,
2.1022,214,60372,14,1,2,,
1.5394,214,60372,14,2,1,,
1.1237,214,60372,14,2,3,,
1.5394,214,60372,14,2,1,,
2.21,214,60372,15,1,1,,
1.6131,214,60372,14,1,3,,
2.1022,214,60372,14,1,2,,
1.5394,214,60372,14,2,1,1,1
0.9765,214,60372,15,2,,3,4
1.6131,214,60372,14,1,3,,
1.5394,214,60372,15,2,1,,
1.5394,214,60372,15,2,1,,
1.5394,214,60372,15,2,1,,
0.9765,214,60372,14,2,,,
2.21,214,60372,14,1,1,,
1.1237,214,60372,15,2,3,,
1.1237,214,60372,14,2,3,,
0.9765,214,60372,15,2,,,
1.1683,214,60372,16,2,3,,
1.1484,214,60372,15,1,1,,
0.8355,214,60372,15,1,3,,
1.6058,214,60372,16,2,1,,
1.6058,214,60372,15,2,1,,
1.1683,214,60372,16,2,3,,
1.1484,214,60372,15,1,,,
0.9773,214,60372,16,2,,,
1.6058,214,60372,16,2,1,,
1.1484,214,60372,15,1,1,,
0.5058,214,60372,15,1,,,
1.1484,214,60372,15,1,1,4,5
1.1484,214,60372,16,1,1,,
0.8355,214,60372,16,1,3,,
0.9773,214,60372,15,2,,,
0.9773,214,60372,16,2,,,
1.1484,214,60372,15,1,1,,
1.1484,214,60372,15,1,1,2,2
1.6058,214,60372,15,2,1,,
1.6058,214,60372,16,2,1,3,4
1.6058,214,60372,15,2,1,,
1.1484,214,60372,15,1,1,,
1.1484,214,60372,15,1,1,,
1.1484,214,60372,15,1,1,,
1.1484,214,60372,15,1,1,,
1.6058,214,60372,16,2,1,,
1.0476,214,60372,15,1,2,,
1.1484,214,60372,16,1,1,,
1.1484,214,60372,15,1,1,,
0.8355,214,60372,15,1,3,,
0.6989,214,60372,15,1,,,
1.6058,214,60372,15,2,1,,
1.1484,214,60372,15,1,1,,
1.6058,214,60372,16,2,1,2,2
1.6058,214,60372,16,2,1,5,6
0.292,204,60530,18,1,3,3,4
0.292,204,60530,17,1,3,,
0.4289,204,60530,18,2,3,,
0.292,204,60530,17,1,3,,
0.292,204,60530,18,1,3,,
0.4289,204,60530,18,2,3,3,4
0.292,204,60530,18,1,3,4,5
0.292,204,60530,18,1,3,,
0.292,204,60530,18,1,3,,
0.4289,204,60530,17,2,3,,
0.292,204,60530,18,1,3,,
0.292,204,60530,17,1,3,,
0.292,204,60530,18,1,3,3,4
0.4289,204,60530,17,2,3,,
0.292,204,60530,17,1,3,,
0.292,204,60530,17,1,3,1,1
0.4289,204,60530,17,2,3,,
0.292,204,60530,18,1,3,2,2
0.4289,204,60530,17,2,3,,
0.4289,204,60530,17,2,3,,
0.4289,204,60530,17,2,3,,
